transaction_id,customer_id,region,amount,product
T1633,C00194,R028,5712,Latte
T1633,C00194,R028,3136,Scone
T1634,C00305,R026,4274,Croissant
T1634,C00305,R026,7230,Espresso
T1635,C00308,R002,11885,Mocha
T1635,C00308,R002,5955,Americano
T1635,C00308,R002,6178,Espresso
T1636,C00448,R014,9258,Bagel
T1636,C00448,R014,6167,Espresso
T1637,C00268,R012,10300,Scone
T1637,C00268,R012,10576,Latte
T1638,C00569,R015,4014,Cappuccino
T1638,C00569,R015,5940,Latte
T1639,C00169,R026,10036,Muffin
T1639,C00169,R026,4193,Latte
T1640,C00327,R004,3195,Croissant
T1640,C00327,R004,8360,Latte
T1640,C00327,R004,11415,Bagel
T1641,C00208,R025,3670,Americano
T1641,C00208,R025,10542,Bagel
T1642,C00035,R030,3142,Scone
T1642,C00035,R030,10558,Muffin
T1642,C00035,R030,6027,Latte
T1643,C00803,R018,11832,Scone
T1643,C00803,R018,6413,Espresso
T1643,C00803,R018,3040,Cappuccino
T1644,C00443,R011,11504,Espresso
T1644,C00443,R011,10587,Scone
T1645,C00222,R009,4384,Scone
T1645,C00222,R009,9098,Croissant
T1646,C00840,R009,8643,Scone
T1646,C00840,R009,10861,Muffin
T1647,C00245,R021,3914,Croissant
T1647,C00245,R021,11296,Cappuccino
T1647,C00245,R021,7752,Mocha
T1648,C00212,R017,7299,Croissant
T1648,C00212,R017,9783,Bagel
T1649,C00303,R026,11282,Latte
T1649,C00303,R026,6201,Sandwich
T1650,C00551,R007,8593,Sandwich
T1650,C00551,R007,10291,Cappuccino
T1650,C00551,R007,5403,Americano
T1651,C00846,R013,4395,Americano
T1651,C00846,R013,7079,Espresso
T1652,C00413,R017,3815,Latte
T1652,C00413,R017,5087,Croissant
T1652,C00413,R017,4004,Espresso
T1653,C00452,R012,9527,Sandwich
T1653,C00452,R012,6390,Americano
T1654,C00737,R001,10473,Espresso
T1654,C00737,R001,8634,Cappuccino
T1654,C00737,R001,9415,Americano
T1655,C00591,R014,5455,Espresso
T1655,C00591,R014,11565,Latte
T1655,C00591,R014,3235,Mocha
T1656,C00376,R008,7124,Bagel
T1656,C00376,R008,9062,Scone
T1656,C00376,R008,9039,Americano
T1657,C00347,R012,3367,Sandwich
T1657,C00347,R012,4663,Cappuccino
T1658,C00707,R009,10175,Latte
T1658,C00707,R009,11493,Mocha
T1658,C00707,R009,3541,Bagel
T1659,C00863,R015,5971,Latte
T1659,C00863,R015,3632,Scone
T1659,C00863,R015,4834,Espresso
T1660,C00221,R013,5787,Scone
T1660,C00221,R013,11058,Mocha
T1661,C00844,R021,8834,Bagel
T1661,C00844,R021,7916,Cappuccino
T1662,C00350,R006,8277,Americano
T1662,C00350,R006,7441,Scone
T1662,C00350,R006,11118,Espresso
T1663,C00535,R024,6575,Sandwich
T1663,C00535,R024,8538,Americano
T1664,C00153,R013,11906,Bagel
T1664,C00153,R013,6663,Sandwich
T1664,C00153,R013,4357,Muffin
T1665,C00968,R014,3791,Bagel
T1665,C00968,R014,6592,Espresso
T1665,C00968,R014,4099,Muffin
T1666,C00668,R024,6182,Scone
T1666,C00668,R024,9625,Muffin
T1667,C00895,R022,8981,Bagel
T1667,C00895,R022,5455,Latte
T1668,C00186,R028,11764,Espresso
T1668,C00186,R028,6464,Mocha
T1669,C00190,R002,6766,Muffin
T1669,C00190,R002,5039,Mocha
T1669,C00190,R002,8144,Scone
T1670,C00906,R013,7031,Croissant
T1670,C00906,R013,6917,Latte
T1670,C00906,R013,7054,Muffin
T1671,C00792,R024,8892,Latte
T1671,C00792,R024,11962,Croissant
T1672,C00093,R030,8061,Muffin
T1672,C00093,R030,7634,Mocha
T1672,C00093,R030,8969,Cappuccino
T1673,C00324,R027,9741,Americano
T1673,C00324,R027,6835,Muffin
T1673,C00324,R027,5036,Cappuccino
T1674,C00883,R003,7386,Cappuccino
T1674,C00883,R003,3660,Espresso
T1674,C00883,R003,5137,Croissant
T1675,C00322,R029,8632,Cappuccino
T1675,C00322,R029,9240,Mocha
T1675,C00322,R029,11221,Latte
T1676,C00180,R001,4017,Cappuccino
T1676,C00180,R001,10335,Sandwich
T1676,C00180,R001,7659,Mocha
T1677,C00971,R018,10677,Bagel
T1677,C00971,R018,3203,Sandwich
T1677,C00971,R018,8143,Cappuccino
T1678,C00650,R028,7884,Croissant
T1678,C00650,R028,9179,Bagel
T1678,C00650,R028,6044,Cappuccino
T1679,C00989,R029,11402,Mocha
T1679,C00989,R029,7116,Latte
T1679,C00989,R029,6711,Scone
T1680,C00577,R005,7198,Muffin
T1680,C00577,R005,4252,Cappuccino
T1681,C00404,R005,8142,Espresso
T1681,C00404,R005,6145,Americano
T1681,C00404,R005,4781,Muffin
T1682,C00812,R002,7087,Espresso
T1682,C00812,R002,7097,Sandwich
T1682,C00812,R002,8634,Latte
T1683,C00876,R001,9121,Sandwich
T1683,C00876,R001,6805,Bagel
T1684,C00623,R017,3222,Muffin
T1684,C00623,R017,8982,Bagel
T1685,C00185,R014,10127,Cappuccino
T1685,C00185,R014,9384,Espresso
T1685,C00185,R014,10419,Americano
T1686,C00740,R024,3678,Cappuccino
T1686,C00740,R024,11214,Muffin
T1686,C00740,R024,3039,Croissant
T1687,C00933,R014,10467,Espresso
T1687,C00933,R014,4549,Bagel
T1688,C00649,R022,9787,Cappuccino
T1688,C00649,R022,3893,Bagel
T1688,C00649,R022,9816,Espresso
T1689,C00042,R026,11847,Espresso
T1689,C00042,R026,6402,Sandwich
T1689,C00042,R026,11963,Cappuccino
T1690,C00746,R011,10081,Croissant
T1690,C00746,R011,6365,Scone
T1691,C00300,R011,5538,Muffin
T1691,C00300,R011,10764,Scone
T1691,C00300,R011,5785,Croissant
T1692,C00205,R010,6601,Muffin
T1692,C00205,R010,5412,Croissant
T1693,C00049,R006,7400,Americano
T1693,C00049,R006,4815,Bagel
T1693,C00049,R006,3460,Latte
T1694,C00216,R027,4338,Latte
T1694,C00216,R027,8097,Muffin
T1695,C00650,R003,9814,Croissant
T1695,C00650,R003,8422,Cappuccino
T1696,C00253,R030,7525,Bagel
T1696,C00253,R030,3508,Mocha
T1696,C00253,R030,3770,Sandwich
T1697,C00480,R002,6325,Americano
T1697,C00480,R002,7176,Cappuccino
T1697,C00480,R002,9779,Muffin
T1698,C00538,R006,11168,Cappuccino
T1698,C00538,R006,7064,Americano
T1699,C00340,R002,6790,Muffin
T1699,C00340,R002,10092,Cappuccino
T1700,C00456,R017,3033,Croissant
T1700,C00456,R017,11872,Sandwich
T1700,C00456,R017,7946,Cappuccino
T1701,C00604,R009,4943,Scone
T1701,C00604,R009,9023,Mocha
T1702,C00980,R001,8717,Scone
T1702,C00980,R001,7193,Croissant
T1703,C00667,R008,3108,Muffin
T1703,C00667,R008,8600,Mocha
T1704,C00695,R012,11625,Americano
T1704,C00695,R012,5831,Scone
T1704,C00695,R012,7317,Mocha
T1705,C00603,R027,8889,Americano
T1705,C00603,R027,3148,Latte
T1706,C00570,R020,7416,Cappuccino
T1706,C00570,R020,4441,Muffin
T1706,C00570,R020,10778,Bagel
T1707,C00419,R011,9060,Americano
T1707,C00419,R011,4013,Muffin
T1707,C00419,R011,5687,Croissant
T1708,C00578,R002,9160,Sandwich
T1708,C00578,R002,3998,Espresso
T1709,C00180,R029,7379,Latte
T1709,C00180,R029,6575,Cappuccino
T1709,C00180,R029,9644,Espresso
T1710,C00302,R004,6178,Americano
T1710,C00302,R004,5626,Espresso
T1711,C00384,R014,9534,Muffin
T1711,C00384,R014,11009,Cappuccino
T1712,C00825,R015,8497,Americano
T1712,C00825,R015,3637,Espresso
T1713,C00523,R001,5163,Bagel
T1713,C00523,R001,7320,Mocha
T1714,C00168,R002,7414,Scone
T1714,C00168,R002,8099,Sandwich
T1714,C00168,R002,8476,Espresso
T1715,C00942,R002,4782,Muffin
T1715,C00942,R002,6577,Croissant
T1715,C00942,R002,7752,Cappuccino
T1716,C00443,R025,7328,Bagel
T1716,C00443,R025,8580,Americano
T1717,C00465,R004,10333,Latte
T1717,C00465,R004,8331,Cappuccino
T1718,C00901,R025,9993,Latte
T1718,C00901,R025,6641,Mocha
T1719,C00718,R001,3044,Espresso
T1719,C00718,R001,8292,Cappuccino
T1719,C00718,R001,6665,Bagel
T1720,C00203,R023,7113,Bagel
T1720,C00203,R023,6293,Americano
T1721,C00556,R011,7689,Sandwich
T1721,C00556,R011,5718,Espresso
T1721,C00556,R011,6881,Latte
T1722,C00232,R002,5444,Espresso
T1722,C00232,R002,5760,Croissant
T1722,C00232,R002,5831,Americano
T1723,C00811,R007,5912,Scone
T1723,C00811,R007,9827,Croissant
T1723,C00811,R007,9704,Bagel
T1724,C00199,R002,9936,Muffin
T1724,C00199,R002,9891,Bagel
T1724,C00199,R002,10752,Americano
T1725,C00064,R020,7785,Latte
T1725,C00064,R020,8770,Mocha
T1725,C00064,R020,9951,Bagel
T1726,C00180,R021,4100,Mocha
T1726,C00180,R021,8491,Espresso
T1727,C00455,R019,8948,Cappuccino
T1727,C00455,R019,8795,Americano
T1728,C00103,R001,11772,Americano
T1728,C00103,R001,6555,Scone
T1729,C00094,R003,9493,Mocha
T1729,C00094,R003,7672,Cappuccino
T1729,C00094,R003,3504,Latte
T1730,C00416,R024,4267,Sandwich
T1730,C00416,R024,5459,Scone
T1730,C00416,R024,4544,Mocha
T1731,C00520,R013,8480,Bagel
T1731,C00520,R013,3834,Espresso
T1732,C00760,R001,9560,Espresso
T1732,C00760,R001,8961,Muffin
T1732,C00760,R001,5350,Americano
T1733,C00398,R007,9345,Latte
T1733,C00398,R007,5822,Muffin
T1734,C00875,R019,7928,Muffin
T1734,C00875,R019,8044,Croissant
T1735,C00636,R001,5628,Espresso
T1735,C00636,R001,4304,Scone
T1735,C00636,R001,10419,Mocha
T1736,C00188,R012,3179,Americano
T1736,C00188,R012,5206,Bagel
T1736,C00188,R012,5801,Muffin
T1737,C00285,R013,6892,Espresso
T1737,C00285,R013,3530,Mocha
T1738,C00327,R002,8151,Mocha
T1738,C00327,R002,7338,Scone
T1739,C00626,R027,4688,Cappuccino
T1739,C00626,R027,9180,Latte
T1740,C00282,R026,9012,Croissant
T1740,C00282,R026,3101,Mocha
T1740,C00282,R026,9897,Sandwich
T1741,C00346,R007,11219,Mocha
T1741,C00346,R007,7549,Muffin
T1742,C00875,R009,6639,Mocha
T1742,C00875,R009,3854,Muffin
T1743,C00132,R002,10216,Scone
T1743,C00132,R002,9749,Bagel
T1744,C00613,R023,3532,Bagel
T1744,C00613,R023,4159,Scone
T1745,C00263,R020,10599,Cappuccino
T1745,C00263,R020,3659,Muffin
T1746,C00534,R001,8925,Bagel
T1746,C00534,R001,5685,Scone
T1747,C00122,R001,10022,Muffin
T1747,C00122,R001,11691,Scone
T1748,C00513,R011,9857,Bagel
T1748,C00513,R011,8876,Scone
T1748,C00513,R011,8179,Sandwich
T1749,C00654,R004,7524,Sandwich
T1749,C00654,R004,5643,Espresso
T1750,C00603,R027,3002,Scone
T1750,C00603,R027,11700,Sandwich
T1750,C00603,R027,8429,Bagel
T1751,C00889,R011,7117,Espresso
T1751,C00889,R011,10834,Scone
T1752,C00972,R005,5561,Espresso
T1752,C00972,R005,9155,Latte
T1753,C00565,R012,7796,Espresso
T1753,C00565,R012,6552,Scone
T1753,C00565,R012,10565,Americano
T1754,C00569,R021,8065,Muffin
T1754,C00569,R021,8910,Mocha
T1754,C00569,R021,7431,Bagel
T1755,C00883,R008,4884,Americano
T1755,C00883,R008,6295,Cappuccino
T1755,C00883,R008,11485,Croissant
T1756,C00964,R025,5286,Americano
T1756,C00964,R025,3310,Sandwich
T1757,C00558,R010,6513,Mocha
T1757,C00558,R010,4122,Espresso
T1757,C00558,R010,6604,Americano
T1758,C00091,R019,5612,Cappuccino
T1758,C00091,R019,5419,Mocha
T1758,C00091,R019,5981,Scone
T1759,C00551,R008,5588,Americano
T1759,C00551,R008,7474,Sandwich
T1760,C00459,R004,4984,Latte
T1760,C00459,R004,3678,Croissant
T1761,C00160,R013,5991,Mocha
T1761,C00160,R013,10271,Espresso
T1761,C00160,R013,3989,Americano
T1762,C00437,R024,3037,Sandwich
T1762,C00437,R024,5108,Cappuccino
T1763,C00740,R016,6593,Espresso
T1763,C00740,R016,8710,Croissant
T1763,C00740,R016,10980,Muffin
T1764,C00411,R013,9654,Bagel
T1764,C00411,R013,7165,Americano
T1764,C00411,R013,11711,Croissant
T1765,C00439,R009,4450,Espresso
T1765,C00439,R009,3009,Cappuccino
T1766,C00890,R021,11303,Americano
T1766,C00890,R021,10278,Espresso
T1767,C00879,R002,6994,Latte
T1767,C00879,R002,10433,Americano
T1767,C00879,R002,9995,Muffin
T1768,C00894,R009,4418,Muffin
T1768,C00894,R009,5786,Espresso
T1769,C00065,R024,5721,Americano
T1769,C00065,R024,11320,Scone
T1770,C00881,R020,10290,Mocha
T1770,C00881,R020,4054,Muffin
T1770,C00881,R020,5986,Scone
T1771,C00657,R012,11467,Bagel
T1771,C00657,R012,11401,Americano
T1772,C00575,R019,8765,Cappuccino
T1772,C00575,R019,8846,Latte
T1772,C00575,R019,11738,Muffin
T1773,C00150,R003,9781,Espresso
T1773,C00150,R003,10932,Scone
T1773,C00150,R003,7079,Croissant
T1774,C00445,R010,11381,Bagel
T1774,C00445,R010,6246,Croissant
T1775,C00663,R001,10409,Mocha
T1775,C00663,R001,3125,Espresso
T1775,C00663,R001,10912,Cappuccino
T1776,C00699,R021,3767,Bagel
T1776,C00699,R021,4792,Mocha
T1777,C00275,R003,6333,Muffin
T1777,C00275,R003,6578,Latte
T1777,C00275,R003,10610,Scone
T1778,C00074,R002,8020,Latte
T1778,C00074,R002,8757,Americano
T1779,C00495,R008,3766,Espresso
T1779,C00495,R008,9523,Americano
T1779,C00495,R008,7311,Latte
T1780,C00432,R021,8191,Espresso
T1780,C00432,R021,9760,Scone
T1780,C00432,R021,8082,Sandwich
T1781,C00486,R014,10552,Cappuccino
T1781,C00486,R014,5398,Mocha
T1781,C00486,R014,5048,Americano
T1782,C00741,R006,3801,Bagel
T1782,C00741,R006,11918,Muffin
T1783,C00949,R023,7080,Cappuccino
T1783,C00949,R023,8287,Muffin
T1784,C00018,R020,6828,Sandwich
T1784,C00018,R020,4198,Muffin
T1785,C00696,R021,10613,Latte
T1785,C00696,R021,7018,Espresso
T1786,C00582,R008,8298,Bagel
T1786,C00582,R008,4099,Latte
T1787,C00500,R024,5586,Americano
T1787,C00500,R024,9424,Bagel
T1788,C00373,R022,7064,Sandwich
T1788,C00373,R022,10123,Latte
T1788,C00373,R022,4443,Bagel
T1789,C00624,R022,9148,Sandwich
T1789,C00624,R022,9976,Scone
T1789,C00624,R022,6036,Mocha
T1790,C00413,R002,6957,Espresso
T1790,C00413,R002,8899,Cappuccino
T1790,C00413,R002,4935,Scone
T1791,C00412,R002,4930,Mocha
T1791,C00412,R002,9282,Scone
T1792,C00073,R011,10996,Sandwich
T1792,C00073,R011,4226,Cappuccino
T1792,C00073,R011,5860,Scone
T1793,C00512,R025,6735,Latte
T1793,C00512,R025,7052,Muffin
T1793,C00512,R025,5086,Croissant
T1794,C00002,R020,4286,Croissant
T1794,C00002,R020,4057,Mocha
T1794,C00002,R020,9723,Muffin
T1795,C00346,R027,3118,Americano
T1795,C00346,R027,11982,Muffin
T1796,C00140,R018,6064,Scone
T1796,C00140,R018,11815,Americano
T1797,C00058,R023,7574,Scone
T1797,C00058,R023,5310,Muffin
T1798,C00444,R018,10418,Sandwich
T1798,C00444,R018,11659,Bagel
T1799,C00253,R025,9782,Scone
T1799,C00253,R025,9530,Bagel
T1800,C00566,R021,9017,Scone
T1800,C00566,R021,11691,Americano
T1800,C00566,R021,5102,Sandwich
T1801,C00753,R028,8006,Bagel
T1801,C00753,R028,3167,Americano
T1802,C00314,R020,5810,Scone
T1802,C00314,R020,6926,Espresso
T1802,C00314,R020,7780,Croissant
T1803,C00172,R024,10535,Cappuccino
T1803,C00172,R024,5996,Bagel
T1804,C00808,R003,7892,Muffin
T1804,C00808,R003,6375,Americano
T1804,C00808,R003,10260,Scone
T1805,C00179,R006,6015,Sandwich
T1805,C00179,R006,8249,Muffin
T1805,C00179,R006,11930,Americano
T1806,C00077,R016,8328,Bagel
T1806,C00077,R016,8496,Muffin
T1807,C00842,R012,6711,Mocha
T1807,C00842,R012,7589,Bagel
T1807,C00842,R012,4630,Latte
T1808,C00502,R019,8828,Espresso
T1808,C00502,R019,6737,Americano
T1809,C00806,R019,9028,Latte
T1809,C00806,R019,6574,Cappuccino
T1809,C00806,R019,7233,Muffin
T1810,C00671,R008,5286,Bagel
T1810,C00671,R008,8862,Espresso
T1811,C00091,R025,8786,Mocha
T1811,C00091,R025,11843,Muffin
T1812,C00793,R025,6996,Mocha
T1812,C00793,R025,11075,Muffin
T1812,C00793,R025,9406,Espresso
T1813,C00797,R002,11149,Croissant
T1813,C00797,R002,6675,Sandwich
T1813,C00797,R002,7071,Mocha
T1814,C00930,R018,9278,Latte
T1814,C00930,R018,11525,Sandwich
T1814,C00930,R018,8580,Bagel
T1815,C00411,R016,6512,Scone
T1815,C00411,R016,3661,Croissant
T1815,C00411,R016,8106,Bagel
T1816,C00821,R028,4450,Scone
T1816,C00821,R028,9490,Mocha
T1816,C00821,R028,5404,Americano
T1817,C00528,R028,9030,Scone
T1817,C00528,R028,8437,Croissant
T1818,C00845,R018,6636,Sandwich
T1818,C00845,R018,6558,Cappuccino
T1818,C00845,R018,10708,Latte
T1819,C00728,R022,7590,Sandwich
T1819,C00728,R022,10575,Americano
T1819,C00728,R022,5714,Espresso
T1820,C00889,R028,11035,Muffin
T1820,C00889,R028,11440,Cappuccino
T1820,C00889,R028,9299,Bagel
T1821,C00707,R023,5098,Croissant
T1821,C00707,R023,4440,Muffin
T1821,C00707,R023,5325,Americano
T1822,C00603,R005,10507,Espresso
T1822,C00603,R005,3346,Americano
T1823,C00678,R021,3548,Latte
T1823,C00678,R021,6790,Espresso
T1823,C00678,R021,5314,Sandwich
T1824,C00950,R019,5489,Americano
T1824,C00950,R019,7478,Cappuccino
T1825,C00337,R010,5944,Latte
T1825,C00337,R010,8315,Muffin
T1825,C00337,R010,6108,Croissant
T1826,C00535,R001,9920,Sandwich
T1826,C00535,R001,7071,Americano
T1826,C00535,R001,8699,Cappuccino
T1827,C00564,R001,3228,Scone
T1827,C00564,R001,9835,Muffin
T1827,C00564,R001,3888,Sandwich
T1828,C00116,R022,3959,Scone
T1828,C00116,R022,9686,Muffin
T1829,C00801,R003,11857,Americano
T1829,C00801,R003,10463,Cappuccino
T1830,C00741,R015,5159,Muffin
T1830,C00741,R015,3850,Latte
T1830,C00741,R015,3586,Croissant
T1831,C00342,R014,11750,Sandwich
T1831,C00342,R014,8271,Scone
T1832,C00341,R022,6605,Scone
T1832,C00341,R022,5328,Cappuccino
T1833,C00880,R002,8770,Mocha
T1833,C00880,R002,11736,Espresso
T1834,C00419,R008,11210,Bagel
T1834,C00419,R008,11896,Croissant
T1835,C00617,R011,7407,Muffin
T1835,C00617,R011,3391,Espresso
T1836,C00479,R017,8997,Mocha
T1836,C00479,R017,8553,Bagel
T1837,C00012,R021,11142,Croissant
T1837,C00012,R021,7903,Scone
T1837,C00012,R021,11928,Latte
T1838,C00656,R014,6567,Mocha
T1838,C00656,R014,9396,Bagel
T1839,C00701,R023,3301,Bagel
T1839,C00701,R023,8511,Croissant
T1840,C00235,R025,10175,Croissant
T1840,C00235,R025,6137,Latte
T1840,C00235,R025,8587,Muffin
T1841,C00095,R026,3238,Croissant
T1841,C00095,R026,4606,Cappuccino
T1842,C00973,R020,5174,Espresso
T1842,C00973,R020,9787,Americano
T1842,C00973,R020,5060,Croissant
T1843,C00133,R007,8469,Bagel
T1843,C00133,R007,5510,Cappuccino
T1844,C00773,R011,5746,Bagel
T1844,C00773,R011,10374,Cappuccino
T1845,C00698,R004,8395,Croissant
T1845,C00698,R004,9158,Scone
T1845,C00698,R004,3546,Americano
T1846,C00498,R017,3677,Croissant
T1846,C00498,R017,3244,Americano
T1847,C00113,R026,11621,Cappuccino
T1847,C00113,R026,9026,Mocha
T1848,C00690,R001,6296,Muffin
T1848,C00690,R001,6238,Espresso
T1849,C00723,R008,9133,Scone
T1849,C00723,R008,8978,Americano
T1849,C00723,R008,7385,Muffin
T1850,C00836,R030,7869,Cappuccino
T1850,C00836,R030,7169,Sandwich
T1851,C00132,R019,8031,Bagel
T1851,C00132,R019,5111,Mocha
T1852,C00175,R010,6564,Scone
T1852,C00175,R010,7739,Cappuccino
T1852,C00175,R010,7409,Muffin
T1853,C00692,R007,3694,Croissant
T1853,C00692,R007,4277,Americano
T1853,C00692,R007,10128,Sandwich
T1854,C00845,R006,9619,Americano
T1854,C00845,R006,3051,Mocha
T1854,C00845,R006,5601,Croissant
T1855,C00897,R018,5614,Croissant
T1855,C00897,R018,8417,Scone
T1855,C00897,R018,9615,Espresso
T1856,C00567,R010,3933,Americano
T1856,C00567,R010,9617,Bagel
T1856,C00567,R010,3155,Espresso
T1857,C00189,R002,3513,Muffin
T1857,C00189,R002,10502,Americano
T1858,C00112,R005,10708,Mocha
T1858,C00112,R005,5894,Latte
T1858,C00112,R005,4887,Sandwich
T1859,C00830,R008,6663,Sandwich
T1859,C00830,R008,10898,Bagel
T1859,C00830,R008,6539,Americano
T1860,C00154,R028,9162,Mocha
T1860,C00154,R028,9701,Latte
T1860,C00154,R028,5974,Espresso
T1861,C00815,R028,3769,Muffin
T1861,C00815,R028,10605,Mocha
T1861,C00815,R028,8753,Bagel
T1862,C00821,R028,11628,Muffin
T1862,C00821,R028,6293,Croissant
T1863,C00830,R008,8872,Muffin
T1863,C00830,R008,4455,Mocha
T1864,C00697,R026,7791,Espresso
T1864,C00697,R026,8360,Scone
T1865,C00578,R003,7060,Sandwich
T1865,C00578,R003,7383,Cappuccino
T1865,C00578,R003,5219,Muffin
T1866,C00280,R020,4441,Scone
T1866,C00280,R020,5560,Latte
T1866,C00280,R020,4725,Mocha
T1867,C00173,R013,5664,Cappuccino
T1867,C00173,R013,11715,Mocha
T1868,C00480,R021,7030,Bagel
T1868,C00480,R021,6836,Americano
T1869,C00806,R002,5015,Scone
T1869,C00806,R002,6105,Sandwich
T1870,C00525,R004,5061,Scone
T1870,C00525,R004,8760,Americano
T1871,C00911,R029,6915,Americano
T1871,C00911,R029,3913,Scone
T1871,C00911,R029,6778,Muffin
T1872,C00621,R018,3095,Mocha
T1872,C00621,R018,11288,Americano
T1873,C00031,R013,11035,Mocha
T1873,C00031,R013,10947,Scone
T1873,C00031,R013,5248,Espresso
T1874,C00131,R004,4897,Cappuccino
T1874,C00131,R004,11793,Scone
T1875,C00635,R015,8149,Cappuccino
T1875,C00635,R015,7574,Muffin
T1876,C00493,R011,4258,Croissant
T1876,C00493,R011,4768,Muffin
T1876,C00493,R011,9591,Cappuccino
T1877,C00386,R002,4642,Sandwich
T1877,C00386,R002,8283,Croissant
T1877,C00386,R002,5525,Mocha
T1878,C00652,R009,9998,Cappuccino
T1878,C00652,R009,3375,Muffin
T1878,C00652,R009,11346,Sandwich
T1879,C00492,R023,5390,Espresso
T1879,C00492,R023,10148,Muffin
T1879,C00492,R023,4805,Scone
T1880,C00987,R006,3924,Cappuccino
T1880,C00987,R006,4710,Latte
T1880,C00987,R006,8155,Croissant
T1881,C00727,R020,5526,Muffin
T1881,C00727,R020,4818,Americano
T1881,C00727,R020,9186,Espresso
T1882,C00464,R021,5311,Muffin
T1882,C00464,R021,5273,Scone
T1882,C00464,R021,3810,Espresso
T1883,C00081,R010,9698,Sandwich
T1883,C00081,R010,9005,Bagel
T1883,C00081,R010,3001,Cappuccino
T1884,C00244,R020,6134,Cappuccino
T1884,C00244,R020,5568,Espresso
T1884,C00244,R020,5232,Scone
T1885,C00600,R003,7451,Latte
T1885,C00600,R003,5519,Sandwich
T1886,C00493,R028,4433,Muffin
T1886,C00493,R028,11240,Mocha
T1886,C00493,R028,7283,Americano
T1887,C00731,R020,11223,Americano
T1887,C00731,R020,4794,Espresso
T1887,C00731,R020,11989,Croissant
T1888,C00705,R024,5754,Scone
T1888,C00705,R024,11075,Espresso
T1889,C00379,R014,9402,Latte
T1889,C00379,R014,9795,Scone
T1889,C00379,R014,9680,Muffin
T1890,C00202,R001,3339,Americano
T1890,C00202,R001,8371,Espresso
T1891,C00763,R011,3956,Muffin
T1891,C00763,R011,11469,Mocha
T1892,C00152,R017,9436,Espresso
T1892,C00152,R017,10299,Mocha
T1893,C00001,R016,8704,Sandwich
T1893,C00001,R016,6567,Latte
T1893,C00001,R016,8347,Croissant
T1894,C00172,R029,7307,Croissant
T1894,C00172,R029,5108,Espresso
T1895,C00655,R007,8504,Scone
T1895,C00655,R007,6577,Cappuccino
T1895,C00655,R007,3225,Muffin
T1896,C00447,R022,9634,Sandwich
T1896,C00447,R022,11042,Espresso
T1897,C00015,R029,5090,Croissant
T1897,C00015,R029,3434,Bagel
T1897,C00015,R029,7581,Sandwich
T1898,C00106,R022,7471,Bagel
T1898,C00106,R022,9893,Croissant
T1899,C00746,R016,3403,Scone
T1899,C00746,R016,3670,Cappuccino
T1899,C00746,R016,8903,Bagel
T1900,C00301,R005,4150,Americano
T1900,C00301,R005,4170,Muffin
T1900,C00301,R005,8231,Cappuccino
T1901,C00606,R003,8392,Espresso
T1901,C00606,R003,9911,Bagel
T1901,C00606,R003,9870,Muffin
T1902,C00408,R026,6277,Bagel
T1902,C00408,R026,10054,Latte
T1903,C00945,R027,9188,Espresso
T1903,C00945,R027,7132,Croissant
T1904,C00080,R006,10511,Espresso
T1904,C00080,R006,10076,Americano
T1904,C00080,R006,4747,Latte
T1905,C00726,R023,6506,Scone
T1905,C00726,R023,5093,Espresso
T1905,C00726,R023,8016,Latte
T1906,C00161,R022,6927,Croissant
T1906,C00161,R022,10677,Scone
T1907,C00841,R001,7550,Espresso
T1907,C00841,R001,8605,Americano
T1908,C00241,R021,11314,Muffin
T1908,C00241,R021,9042,Cappuccino
T1908,C00241,R021,7941,Bagel
T1909,C00146,R022,9634,Croissant
T1909,C00146,R022,9614,Sandwich
T1909,C00146,R022,4912,Cappuccino
T1910,C00165,R027,10968,Scone
T1910,C00165,R027,4346,Cappuccino
T1910,C00165,R027,3121,Latte
T1911,C00561,R006,4893,Espresso
T1911,C00561,R006,5421,Sandwich
T1912,C00603,R007,10292,Sandwich
T1912,C00603,R007,3776,Espresso
T1912,C00603,R007,4502,Mocha
T1913,C00416,R026,9820,Croissant
T1913,C00416,R026,7543,Sandwich
T1913,C00416,R026,10555,Mocha
T1914,C00940,R003,9016,Muffin
T1914,C00940,R003,10915,Cappuccino
T1915,C00619,R016,4777,Muffin
T1915,C00619,R016,5407,Sandwich
T1915,C00619,R016,9540,Americano
T1916,C00627,R008,3799,Cappuccino
T1916,C00627,R008,11561,Sandwich
T1917,C00626,R005,10447,Sandwich
T1917,C00626,R005,7019,Muffin
T1917,C00626,R005,9217,Croissant
T1918,C00650,R019,5818,Mocha
T1918,C00650,R019,6488,Americano
T1919,C00527,R015,10448,Sandwich
T1919,C00527,R015,4695,Latte
T1919,C00527,R015,6368,Mocha
T1920,C00976,R013,8343,Scone
T1920,C00976,R013,11063,Mocha
T1920,C00976,R013,5444,Americano
T1921,C00895,R014,4401,Latte
T1921,C00895,R014,4450,Cappuccino
T1921,C00895,R014,6398,Mocha
T1922,C00319,R003,4677,Muffin
T1922,C00319,R003,11882,Cappuccino
T1923,C00455,R008,3569,Bagel
T1923,C00455,R008,3751,Scone
T1923,C00455,R008,10976,Sandwich
T1924,C00923,R019,4772,Croissant
T1924,C00923,R019,11508,Bagel
T1925,C00743,R016,10815,Croissant
T1925,C00743,R016,11689,Sandwich
T1925,C00743,R016,3164,Bagel
T1926,C00756,R025,4358,Mocha
